"","Season","LocationID","TaxonCode","ScientificName","CommonName","SpTot","SpCPUE","Length","Length_SD","Length_SE","Length_CI","Weights","CompAbu","CompBio"
"393",2007,"BUFFRMFISHBM03","funcat","Fundulus catenatus","Northern studfish",5,0.0243625142114666,63.8,4.14728827066554,1.85472369909914,3.63519165150722,2.6,0.293599530240752,0.0362022833446365
"394",2007,"BUFFRMFISHBM03","funoli","Fundulus olivaceus","Blackspotted topminnow",10,0.0487250284229332,73.3,9.69593270970416,3.06612314023933,6.00949092703395,9,0.587199060481503,0.250631192385945
"395",2007,"BUFFRMFISHBM03","hypamb","Hybopsis amblops","Bigeye chub",5,0.0243625142114666,71.2,2.94957624075052,1.31909059582729,2.58537006016697,2.4,0.293599530240752,0.033417492318126
"396",2007,"BUFFRMFISHBM03","hypnig","Hypentelium nigricans","Northern hog sucker",8,0.0389800227383466,270.5,129.155498749155,45.6633644965289,89.4985498261216,397,0.469759248385203,8.84449630019734
"397",2007,"BUFFRMFISHBM03","ichamm","Ichthyomyzon spp.","Ichthyomyzon ammocoete",18,0.0877050511612799,117.277777777778,20.9250920457756,4.93209149417355,9.66672169703649,3.44444444444444,1.05695830886671,0.172657043643651
"398",2007,"BUFFRMFISHBM03","labsic","Labidesthes sicculus","Brook silverside",7,0.0341075198960533,77.4285714285714,9.53689577128643,3.6046077843382,7.0649014356956,2.14285714285714,0.411039342337052,0.0417718653976575
"399",2007,"BUFFRMFISHBM03","lepcya","Lepomis cyanellus","Green sunfish",21,0.10232255968816,90.9523809523809,29.7648722330135,6.49522762183208,12.7304122101806,16.7619047619048,1.23311802701116,0.980246441331695
"400",2007,"BUFFRMFISHBM03","lepmeg","Lepomis megalotis","Longear sunfish",388,1.89053110280981,81.2666666666667,20.7712223559645,3.79228901043912,7.43274987942771,11.9666666666667,22.7833235466823,12.9299703888233
"401",2007,"BUFFRMFISHBM03","leposs","Lepisosteus osseus","Longnose gar",11,0.0535975312652266,682.545454545455,83.1424844906184,25.0684022903022,49.1331656389538,568.454545454545,0.645918966529654,17.4132982887701
"402",2007,"BUFFRMFISHBM03","luxpil","Luxilus pilsbryi","Duskystripe shiner",110,0.535975312652266,56.9111111111111,29.9847099082654,4.46985664269953,8.76075803574819,4.1875,6.45918966529654,1.2827443665864
"403",2007,"BUFFRMFISHBM03","luxspp","Luxilus spp.","Luxilus spp.",254,1.2376157219425,28.7058823529412,2.55282863630636,0.437806499237822,0.858084970703693,0.25,14.9148561362302,0.176834230183417
"404",2007,"BUFFRMFISHBM03","micdol","Micropterus dolomieu","Smallmouth bass",26,0.126685073899626,164.423076923077,71.3370439964668,13.9903453607697,27.4205730383856,83.6538461538462,1.52671755725191,6.05692048266033
"405",2007,"BUFFRMFISHBM03","moxduq","Moxostoma duquesnei","Black redhorse",25,0.121812571057333,292.44,53.0613481421898,10.612269628438,20.7996662659667,267.8,1.46799765120376,18.6441759224878
"406",2007,"BUFFRMFISHBM03","moxery","Moxostoma erythrurum","Golden redhorse",19,0.0925775540035732,308.947368421053,70.9737617278468,16.2824976323484,31.9131089377615,383.157894736842,1.11567821491486,20.2732786729964
"407",2007,"BUFFRMFISHBM03","moxspp","Moxostoma spp.","Redhorse spp.",39,0.19002761084944,27.3076923076923,2.53557681752513,0.406017234621277,0.795779156960252,0.205128205128205,2.29007633587786,0.022278328212084
"408",2007,"BUFFRMFISHBM03","notala","Noturus albater","Ozark madtom",1,0.00487250284229333,72,NA,NA,NA,3,0.0587199060481503,0.00835437307953149
"409",2007,"BUFFRMFISHBM03","notboo","Notropis boops","Bigeye shiner",77,0.375182718856586,64.2857142857143,11.9128487939097,2.01363896882204,3.94665985675758,2.31428571428571,4.52143276570757,0.496249760924171
"410",2007,"BUFFRMFISHBM03","notcry","Notemigonus crysoleucas","Golden shiner",1,0.00487250284229333,61,NA,NA,NA,2,0.0587199060481503,0.005569582053021
"411",2007,"BUFFRMFISHBM03","notexi","Noturus exilis","Slender madtom",13,0.0633425369498132,63.6923076923077,12.664810930189,3.51258655406564,6.88454313854832,2.30769230769231,0.763358778625954,0.0835437307953149
"412",2007,"BUFFRMFISHBM03","notflv","Noturus flavater","Checkered madtom",2,0.00974500568458665,80.5,30.4055915910215,21.5,42.1392256676112,8.5,0.117439812096301,0.0473414474506785
"413",2007,"BUFFRMFISHBM03","notnub","Notropis nubilus","Ozark minnow",202,0.984245574143252,57.4666666666667,5.09044631424013,0.92938409135945,1.82155934686901,1.36666666666667,11.8614210217264,0.768787976051998
"414",2007,"BUFFRMFISHBM03","notoza","Notropis ozarcanus","Ozark shiner",27,0.13155757674192,51.962962962963,6.16117796854741,1.18571925288868,2.32396703143755,1,1.58543746330006,0.0751893577157834
"415",2007,"BUFFRMFISHBM03","notper","Notropis percobromus","Carmine shiner",22,0.107195062530453,63.1363636363636,8.64261564544005,1.84261184679403,3.61145285720313,0.318181818181818,1.29183793305931,0.0194935371855735
"416",2007,"BUFFRMFISHBM03","percap","Percina caprodes","Logperch",2,0.00974500568458665,147,25.4558441227157,18,35.279351721721,24,0.117439812096301,0.133669969272504
"417",2007,"BUFFRMFISHBM03","pimnot","Pimephales notatus","Bluntnose minnow",19,0.0925775540035732,65.1052631578947,11.9438256333653,2.74010152290053,5.37050029886839,2.63157894736842,1.11567821491486,0.139239551325525
"418",2007,"BUFFRMFISHBM03","pyloli","Pylodictis olivaris","Flathead catfish",3,0.01461750852688,322.666666666667,31.374086972107,18.1138375589247,35.5024692373013,301,0.176159718144451,2.51466629693898
"419",2007,"BUFFRMFISHBM04","ambcon","Ambloplites constellatus","Ozark bass",80,0.478994112364035,158.181818181818,46.690774346662,8.12782055302335,15.9302355567302,87.5757575757576,5.22193211488251,23.4414209122622
"420",2007,"BUFFRMFISHBM04","amenat","Ameiurus natalis","Yellow bullhead",2,0.0119748528091009,202.5,38.8908729652601,27.5,53.8990095748515,112,0.130548302872063,0.749476571727691
"421",2007,"BUFFRMFISHBM04","camspp","Campostoma spp.","Stoneroller spp.",250,1.49685660113761,82.8333333333333,21.5999414643736,3.94359172694287,7.72929775453814,7.13333333333333,16.3185378590078,5.96681496836778
"422",2007,"BUFFRMFISHBM04","cotcar","Cottus carolinae","Banded sculpin",11,0.0658616904500549,44.2727272727273,6.58924743944115,1.98673285522149,3.89392484313655,1.54545454545455,0.718015665796345,0.056879918390048
"423",2007,"BUFFRMFISHBM04","cypgal","Cyprinella galactura","Whitetail shiner",25,0.149685660113761,71.64,20.3098498271159,4.06196996542318,7.96131483851284,4.20833333333333,1.63185378590078,0.352014200820763
"424",2007,"BUFFRMFISHBM04","cypgre","Notropis greenei","Wedgespot shiner",3,0.0179622792136513,57,1.73205080756888,1,1.95996398454005,1.66666666666667,0.195822454308094,0.0167293877617788
"425",2007,"BUFFRMFISHBM04","cypspp","Cyprinidae spp.","Non-carp minnow spp.",4,0.0239497056182018,NA,NA,NA,NA,NA,0.261096605744125,NA
"426",2007,"BUFFRMFISHBM04","erihar","Erimystax harryi","Ozark chub",10,0.0598742640455044,99.7,20.1937834218576,6.38583501892187,12.5160066483015,8.3,0.652741514360313,0.277707836845528
"427",2007,"BUFFRMFISHBM04","ethaut","Etheostoma autmnale","Autumn darter",1,0.00598742640455044,70,NA,NA,NA,4,0.0652741514360313,0.013383510209423
"428",2007,"BUFFRMFISHBM04","ethble","Etheostoma blennioides","Greenside darter",81,0.484981538768586,82.0333333333333,14.0601744564968,2.56702490409375,5.03127635944114,6.5,5.28720626631854,1.76160453131531
"429",2007,"BUFFRMFISHBM04","ethcae","Etheostoma caeruleum","Rainbow darter",98,0.586767787645944,48.0333333333333,4.55225092737067,0.831123506781576,1.62897213999652,1.5,6.39686684073107,0.491844000196297
"430",2007,"BUFFRMFISHBM04","etheux","Etheostoma euzonum","Arkansas saddled darter",33,0.197585071350165,85.2,5.08818780828831,0.928971746474093,1.8207511657445,6.96666666666667,2.15404699738903,0.76921724928659
"431",2007,"BUFFRMFISHBM04","ethjul","Etheostoma juliae","Yoke darter",18,0.107773675281908,46.5555555555556,5.9727047988645,1.40778002176751,2.75919814081933,1.66666666666667,1.17493472584856,0.100376326570673
"432",2007,"BUFFRMFISHBM04","ethzon","Etheostoma zonale","Banded darter",14,0.0838239696637062,48,4.07619732292055,1.08940955880384,2.1352034996692,1.35714285714286,0.913838120104439,0.0635716734947595
"433",2007,"BUFFRMFISHBM04","funoli","Fundulus olivaceus","Blackspotted topminnow",8,0.0478994112364035,71.25,13.2638068226498,4.68946387432203,9.19118030047285,3.75,0.522193211488251,0.100376326570673
"434",2007,"BUFFRMFISHBM04","hypamb","Hybopsis amblops","Bigeye chub",28,0.167647939327412,66.1111111111111,3.5554220060389,0.684241284089758,1.34108827355137,2.51851851851852,1.82767624020888,0.235946328136495
"435",2007,"BUFFRMFISHBM04","hypnig","Hypentelium nigricans","Northern hog sucker",7,0.0419119848318531,218.571428571429,126.475105775613,47.8030967032657,93.6923478878861,229.857142857143,0.456919060052219,5.38351698174042
"436",2007,"BUFFRMFISHBM04","ichamm","Ichthyomyzon spp.","Ichthyomyzon ammocoete",1,0.00598742640455044,133,NA,NA,NA,4,0.0652741514360313,0.013383510209423
"437",2007,"BUFFRMFISHBM04","ichcas","Ichthyomyzon castaneus","Chestnut lamprey",1,0.00598742640455044,175,NA,NA,NA,11,0.0652741514360313,0.0368046530759134
"438",2007,"BUFFRMFISHBM04","labsic","Labidesthes sicculus","Brook silverside",1,0.00598742640455044,72,NA,NA,NA,2,0.0652741514360313,0.00669175510471152
"439",2007,"BUFFRMFISHBM04","lepcya","Lepomis cyanellus","Green sunfish",3,0.0179622792136513,121.333333333333,23.7135685491099,13.6910351852752,26.8339358742101,36.3333333333333,0.195822454308094,0.364700653206778
"440",2007,"BUFFRMFISHBM04","lepmac","Lepomis macrochirus","Bluegill",1,0.00598742640455044,110,NA,NA,NA,25,0.0652741514360313,0.0836469388088941
"441",2007,"BUFFRMFISHBM04","lepmeg","Lepomis megalotis","Longear sunfish",348,2.08362438878355,91.3,27.9200212429521,5.09747514692943,9.9908677000697,19.3,22.7154046997389,22.4722519926422
"442",2007,"BUFFRMFISHBM04","leposs","Lepisosteus osseus","Longnose gar",2,0.0119748528091009,734,103.237590053236,73,143.077370871424,767.5,0.130548302872063,5.1359220428661
"443",2007,"BUFFRMFISHBM04","luxchr","Luxilus chrysocephalus","Striped shiner",17,0.101786248877358,90,32.4210579716332,7.86326155948924,15.4117094576172,10.8823529411765,1.10966057441253,0.618987347185816
"444",2007,"BUFFRMFISHBM04","luxpil","Luxilus pilsbryi","Duskystripe shiner",108,0.646642051691448,67.5918367346939,22.338231770654,3.19117596723629,6.25458996411289,4.14893617021277,7.04960835509138,1.49923789899175
"445",2007,"BUFFRMFISHBM04","luxspp","Luxilus spp.","Luxilus spp.",8,0.0478994112364035,30.375,7.04956938907821,2.49239915973116,4.88501258817096,0.125,0.522193211488251,0.00334587755235576
"446",2007,"BUFFRMFISHBM04","micdol","Micropterus dolomieu","Smallmouth bass",22,0.13172338090011,193,84.102545117482,17.9307228663772,35.1435710348681,132.272727272727,1.43603133159269,9.73650367735527
"447",2007,"BUFFRMFISHBM04","micsal","Micropterus salmoides","Largemouth bass",1,0.00598742640455044,183,NA,NA,NA,72,0.0652741514360313,0.240903183769615
"448",2007,"BUFFRMFISHBM04","moxduq","Moxostoma duquesnei","Black redhorse",10,0.0598742640455044,225.5,89.5944566737623,28.3322548814362,55.5301991684241,179.3,0.652741514360313,5.99915845137388
"449",2007,"BUFFRMFISHBM04","moxery","Moxostoma erythrurum","Golden redhorse",5,0.0299371320227522,336.2,29.4821980184653,13.1848397790796,25.8418111089271,450.6,0.326370757180157,7.53826212545753
"450",2007,"BUFFRMFISHBM04","moxspp","Moxostoma spp.","Redhorse spp.",1,0.00598742640455044,25,NA,NA,NA,NA,0.0652741514360313,NA
"451",2007,"BUFFRMFISHBM04","nocbig","Nocomis biguttatus","Hornyhead chub",1,0.00598742640455044,144,NA,NA,NA,28,0.0652741514360313,0.0936845714659614
"452",2007,"BUFFRMFISHBM04","notala","Noturus albater","Ozark madtom",1,0.00598742640455044,66,NA,NA,NA,3,0.0652741514360313,0.0100376326570673
"453",2007,"BUFFRMFISHBM04","notboo","Notropis boops","Bigeye shiner",141,0.844227123041613,63.7894736842105,9.7402977221184,1.58008493871878,3.09690957240298,2.81578947368421,9.20365535248042,1.32840143769451
"454",2007,"BUFFRMFISHBM04","notexi","Noturus exilis","Slender madtom",6,0.0359245584273027,54.8333333333333,4.21505239192429,1.72078793321871,3.37268237413978,1.5,0.391644908616188,0.0301128979712019
"455",2007,"BUFFRMFISHBM04","notflv","Noturus flavater","Checkered madtom",1,0.00598742640455044,73,NA,NA,NA,5,0.0652741514360313,0.0167293877617788
"456",2007,"BUFFRMFISHBM04","notnub","Notropis nubilus","Ozark minnow",139,0.832252270232512,56.9032258064516,9.10807275153816,1.63585815742185,3.20622307236288,1.87096774193548,9.07310704960836,0.870144026680392
"457",2007,"BUFFRMFISHBM04","notoza","Notropis ozarcanus","Ozark shiner",4,0.0239497056182018,53.25,4.11298755975102,2.05649377987551,4.03065374298664,1.25,0.261096605744125,0.0167293877617788
"458",2007,"BUFFRMFISHBM04","notper","Notropis percobromus","Carmine shiner",3,0.0179622792136513,57.3333333333333,2.88675134594813,1.66666666666667,3.26660664090009,1.33333333333333,0.195822454308094,0.013383510209423
"459",2007,"BUFFRMFISHBM04","nottel","Notropis telescopus","Telescope shiner",2,0.0119748528091009,59.5,7.77817459305202,5.5,10.7798019149703,1.5,0.130548302872063,0.0100376326570673
"460",2007,"BUFFRMFISHBM04","perevi","Percina evides","Gilt darter",1,0.00598742640455044,81,NA,NA,NA,7,0.0652741514360313,0.0234211428664903
"461",2007,"BUFFRMFISHBM04","pimnot","Pimephales notatus","Bluntnose minnow",29,0.173635365731963,67.3214285714286,12.9759137876428,2.45221720827979,4.80625741049774,3.42857142857143,1.89295039164491,0.332675825205659
"462",2007,"BUFFRMFISHBM04","pyloli","Pylodictis olivaris","Flathead catfish",2,0.0119748528091009,302,202.232539419353,143,280.274849789228,556.5,0.130548302872063,3.72396171577196
"463",2007,"BUFFRMFISHBM05","ambcon","Ambloplites constellatus","Ozark bass",29,0.156728517384255,139.607142857143,57.0797617930314,10.7870610427977,21.1422511429185,79.8888888888889,1.74174174174174,6.00389967602737
"464",2007,"BUFFRMFISHBM05","amenat","Ameiurus natalis","Yellow bullhead",8,0.0432354530715186,32.5,6.21059003408119,2.1957751641342,4.30364023985056,0.375,0.48048048048048,0.00777446123700249
"465",2007,"BUFFRMFISHBM05","camspp","Campostoma spp.","Stoneroller spp.",156,0.843091334894614,57.8666666666667,27.8006863390014,5.07568767399893,9.94816503781178,3.76666666666667,9.36936936936937,1.52275780762089
"466",2007,"BUFFRMFISHBM05","cotcar","Cottus carolinae","Banded sculpin",2,0.0108088632678797,57,4.24264068711928,3,5.87989195362016,3,0.12012012012012,0.015548922474005
"467",2007,"BUFFRMFISHBM05","cypgal","Cyprinella galactura","Whitetail shiner",29,0.156728517384255,90.448275862069,21.0773849809569,3.91397213192671,7.6712444150698,7.82758620689655,1.74174174174174,0.588267566933188
"468",2007,"BUFFRMFISHBM05","cypspp","Cyprinidae spp.","Non-carp minnow spp.",27,0.145919654116375,NA,NA,NA,NA,NA,1.62162162162162,NA
"469",2007,"BUFFRMFISHBM05","erihar","Erimystax harryi","Ozark chub",4,0.0216177265357593,95.5,3.1091263510296,1.5545631755148,3.04688783570123,7,0.24024024024024,0.0725616382120232
"470",2007,"BUFFRMFISHBM05","ethaut","Etheostoma autmnale","Autumn darter",6,0.032426589803639,43.1666666666667,3.54494945897211,1.44721955640616,2.83649820827811,1,0.36036036036036,0.015548922474005
"471",2007,"BUFFRMFISHBM05","ethble","Etheostoma blennioides","Greenside darter",32,0.172941812286075,47.21875,21.7681839078312,3.84810761383583,7.54215233175259,1.86666666666667,1.92192192192192,0.154798161518983
"472",2007,"BUFFRMFISHBM05","ethcae","Etheostoma caeruleum","Rainbow darter",56,0.302648171500631,45,7.08872343937891,1.23398836004529,2.41857274303042,1.27272727272727,3.36336336336336,0.184702351812423
"473",2007,"BUFFRMFISHBM05","etheux","Etheostoma euzonum","Arkansas saddled darter",2,0.0108088632678797,40,0,0,0,0.5,0.12012012012012,0.00259148707900083
"474",2007,"BUFFRMFISHBM05","ethspe","Etheostoma spectabile","Orangethroat darter",4,0.0216177265357593,42.5,11.7898261225516,5.8949130612758,11.5538172920953,1,0.24024024024024,0.0103659483160033
"475",2007,"BUFFRMFISHBM05","ethzon","Etheostoma zonale","Banded darter",1,0.00540443163393983,52,NA,NA,NA,2,0.0600600600600601,0.00518297415800166
"476",2007,"BUFFRMFISHBM05","funoli","Fundulus olivaceus","Blackspotted topminnow",3,0.0162132949018195,61,7.81024967590665,4.50924975282289,8.83796711282901,2.33333333333333,0.18018018018018,0.0181404095530058
"477",2007,"BUFFRMFISHBM05","hypamb","Hybopsis amblops","Bigeye chub",18,0.097279769410917,62.5333333333333,17.7517269448302,4.58347618824992,8.98344825296676,2.6,1.08108108108108,0.121281595297239
"478",2007,"BUFFRMFISHBM05","hypnig","Hypentelium nigricans","Northern hog sucker",24,0.129706359214556,70.695652173913,75.8350091751876,15.8126925031771,30.9923078048337,32.9,1.44144144144144,2.04623819757906
"479",2007,"BUFFRMFISHBM05","ichcas","Ichthyomyzon castaneus","Chestnut lamprey",1,0.00540443163393983,183,NA,NA,NA,13,0.0600600600600601,0.0336893320270108
"480",2007,"BUFFRMFISHBM05","labsic","Labidesthes sicculus","Brook silverside",3,0.0162132949018195,80,6.557438524302,3.78593889720018,7.42030388618165,2.66666666666667,0.18018018018018,0.0207318966320066
"481",2007,"BUFFRMFISHBM05","lepcya","Lepomis cyanellus","Green sunfish",6,0.032426589803639,93.6666666666667,39.1901348130708,15.9993055404845,31.3580626370017,22.8333333333333,0.36036036036036,0.355033729823114
"482",2007,"BUFFRMFISHBM05","lepmac","Lepomis macrochirus","Bluegill",1,0.00540443163393983,46,NA,NA,NA,2,0.0600600600600601,0.00518297415800166
"483",2007,"BUFFRMFISHBM05","lepmeg","Lepomis megalotis","Longear sunfish",442,2.38875878220141,86.0333333333333,36.1896187565872,6.60729018016495,12.9500507885285,21.0333333333333,26.5465465465465,24.0923643102496
"484",2007,"BUFFRMFISHBM05","leposs","Lepisosteus osseus","Longnose gar",2,0.0108088632678797,87,45.254833995939,32,62.7188475052817,2.5,0.12012012012012,0.0129574353950042
"485",2007,"BUFFRMFISHBM05","luxpil","Luxilus pilsbryi","Duskystripe shiner",210,1.13493064312736,38.9,8.0790961667624,1.27741726612524,2.50369183483508,0.625,12.6126126126126,0.340132679118859
"486",2007,"BUFFRMFISHBM05","luxspp","Luxilus spp.","Luxilus spp.",4,0.0216177265357593,25,NA,NA,NA,NA,0.24024024024024,NA
"487",2007,"BUFFRMFISHBM05","micdol","Micropterus dolomieu","Smallmouth bass",15,0.0810664745090975,154.533333333333,110.762207754571,28.5986790681745,56.0523809790416,134.071428571429,0.900900900900901,5.2116656220906
"488",2007,"BUFFRMFISHBM05","moxcar","Moxostoma carinatum","River redhorse",3,0.0162132949018195,511.666666666667,30.0887575903914,17.3717522943938,34.048008845363,1472,0.18018018018018,11.4440069408677
