Season,LocationID,EventID,ChannelType,TransectNumber,SampleLocation,BankAngle,BankVegCover,BankHeight,BankSubstrate,LargeTrees,SmTreesShrubs,GrassForbes,BareRockSediment,Artificial,Comment,DETimeStamp
2009,BUFFRMFISHBT01,BUFFRMFish2009May19,main,10,R,1,2,2,2,1,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT01,BUFFRMFish2009May19,main,11,L,3,2,5,2,1,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT01,BUFFRMFish2009May19,main,11,R,1,2,2,2,1,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,1,L,1,1,1,8,0,1,1,0,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,1,R,3,2,3,1,1,1,0,1,0,bluff,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,2,L,2,2,3,10,1,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,2,R,3,2,5,2,1,0,0,1,0,bluff,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,3,L,2,2,2,2,1,1,0,1,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,3,R,2,2,3,2,1,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,4,L,1,2,2,8,1,0,1,0,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,4,R,3,2,2,5,1,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,5,L,1,2,2,10,1,0,1,0,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,5,R,2,2,2,8,1,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,6,L,1,2,1,10,0,1,1,0,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,6,R,1,2,1,10,0,1,1,0,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,7,L,2,2,3,5,1,0,1,0,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,7,R,1,2,2,10,0,1,1,0,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,8,L,1,2,2,5,1,0,1,0,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,8,R,2,3,3,1,0,1,0,1,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,9,L,1,2,2,5,0,1,1,0,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,9,R,3,4,5,1,0,0,0,1,0,bluff,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,10,L,1,2,2,5,0,1,1,0,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,10,R,3,4,5,1,0,0,1,1,0,bluff,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,11,L,1,2,2,5,1,1,1,0,0,,12/3/2018
2009,BUFFRMFISHBT06,BUFFRMFish2009May19,main,11,R,3,3,5,1,0,0,1,1,0,bluff,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,1,L,3,4,5,1,0,0,0,1,0,bluff,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,1,R,1,4,2,10,0,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,2,L,3,4,5,1,0,0,0,1,0,bluff,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,2,R,1,4,3,10,0,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,3,L,2,3,4,5,0,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,3,R,3,2,5,1,0,1,1,0,0,bluff,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,4,L,3,1,3,5,0,0,1,0,0,,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,4,R,3,3,5,5,0,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,5,L,3,3,2,10,0,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,5,R,3,2,3,5,0,1,1,0,0,,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,6,L,2,2,2,10,0,0,1,1,0,,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,6,R,3,2,4,5,1,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,7,L,2,2,2,5,0,0,1,1,0,,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,7,R,3,2,2,1,1,0,0,1,0,bluff,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,8,L,2,2,3,5,1,0,1,0,0,,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,8,R,3,2,5,1,1,0,0,1,0,bluff,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,9,L,3,2,3,5,0,0,1,1,0,,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,9,R,1,2,1,5,1,0,1,0,0,,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,10,L,3,2,3,5,0,0,1,1,0,,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,10,R,1,2,1,5,0,0,1,1,0,,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,11,L,3,3,3,5,0,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT10,BUFFRMFish2009May20,main,11,R,1,2,1,5,0,0,1,1,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,1,L,3,2,4,5,0,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,1,R,1,2,1,10,1,0,1,0,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,2,L,3,2,4,2,1,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,2,R,1,2,1,5,1,0,1,0,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,3,L,1,3,1,5,0,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,3,R,3,2,4,10,0,0,1,0,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,4,L,1,2,1,5,0,1,1,1,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,4,R,3,2,4,10,0,1,1,0,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,5,L,1,3,1,2,0,1,0,1,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,5,R,3,2,3,5,1,0,1,0,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,6,L,1,4,1,1,0,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,6,R,3,2,3,5,0,1,1,0,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,7,L,2,3,3,1,0,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,7,R,2,2,3,5,1,0,1,0,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,8,L,2,3,4,5,0,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,8,R,1,2,3,10,1,0,1,0,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,9,L,1,2,1,10,0,1,1,0,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,9,R,2,2,3,5,1,0,1,0,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,10,L,1,2,1,10,1,0,1,0,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,10,R,2,2,3,10,0,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,11,L,1,2,1,5,0,0,1,1,0,,12/3/2018
2009,BUFFRMFISHBT11,BUFFRMFish2009May20,main,11,R,3,2,3,5,0,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,1,L,3,2,5,8,0,1,0,1,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,1,R,3,2,5,5,0,1,1,1,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,2,L,3,2,5,5,0,1,0,1,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,2,R,2,2,5,5,0,0,1,1,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,3,L,3,2,5,8,0,0,1,1,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,3,R,2,2,4,1,0,0,1,1,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,4,L,2,2,4,8,0,1,0,1,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,4,R,2,2,3,1,0,0,1,1,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,5,L,2,2,4,8,0,1,0,1,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,5,R,2,2,4,8,0,1,0,1,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,6,L,2,1,4,8,1,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,6,R,2,1,4,8,1,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,7,L,2,1,5,8,1,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,7,R,2,1,4,8,0,1,1,0,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,8,L,2,3,3,8,0,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,8,R,2,2,3,8,0,1,0,1,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,9,L,2,2,5,8,1,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,9,R,1,1,2,2,0,1,1,0,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,10,L,2,2,3,8,1,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,10,R,2,2,5,2,0,1,0,1,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,11,L,3,1,5,8,0,1,1,0,0,,12/3/2018
2009,BUFFRMFISHBT20,BUFFRMFish2009May21,main,11,R,2,2,4,2,0,0,1,1,0,,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,1,L,2,1,4,10,1,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,1,R,1,2,3,10,1,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,2,L,2,4,5,1,0,0,0,1,0,bluff,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,2,R,3,2,3,5,1,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,3,L,3,4,5,1,0,0,0,1,0,bluff,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,3,R,3,2,3,5,0,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,4,L,3,4,5,1,0,0,0,1,0,bluff,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,4,R,3,2,3,5,1,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,5,L,3,2,3,5,0,1,1,0,0,,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,5,R,2,2,3,5,1,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,6,L,3,2,5,1,1,0,0,0,0,bluff,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,6,R,2,2,4,5,1,1,0,0,0,,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,7,L,3,4,5,1,0,0,0,1,0,bluff,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,7,R,2,3,5,5,0,1,0,1,0,,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,8,L,3,4,5,1,0,0,0,1,0,bluff,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,8,R,2,2,5,10,0,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,9,L,3,4,5,1,0,0,0,1,0,bluff,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,9,R,2,3,5,8,0,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,10,L,3,4,2,1,0,0,0,1,0,bluff,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,10,R,2,3,5,10,0,0,0,1,0,,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,11,L,3,2,5,10,1,1,0,0,0,bluff,12/3/2018
2009,BUFFRMFISHBT23,BUFFRMFish2009May26,main,11,R,2,2,4,10,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,1,L,2,2,2,2,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,1,R,1,2,1,2,0,1,1,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,2,L,1,4,2,2,0,0,0,1,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,2,R,1,1,1,2,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,3,L,2,2,2,2,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,3,R,1,2,1,2,0,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,4,L,1,2,2,2,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,4,R,1,2,1,2,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,5,L,1,3,1,2,1,0,0,1,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,5,R,2,2,2,5,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,6,L,1,1,1,2,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,6,R,2,1,2,5,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,7,L,1,1,2,2,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,7,R,2,1,3,10,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,8,L,1,1,1,10,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,8,R,3,1,3,10,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,9,L,1,1,2,5,0,0,1,0,0,Grass is river cane,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,9,R,3,2,3,10,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,10,L,1,1,2,5,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,10,R,3,1,2,10,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,11,L,2,1,3,5,0,1,1,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,main,11,R,2,1,3,10,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,side channel,1,L,1,2,1,10,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,side channel,1,R,1,3,2,2,0,1,0,1,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,side channel,2,L,1,2,1,10,0,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,side channel,2,R,2,2,2,2,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,side channel,3,L,1,2,1,2,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,side channel,3,R,1,2,1,2,0,1,0,0,0,Island = 3.1 meters,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,side channel,4,L,1,1,1,2,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,side channel,4,R,1,2,1,2,0,1,0,0,0,Island = 16.2 meters,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,side channel,5,L,1,2,1,2,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM01,BUFFRMFish2010May27,side channel,5,R,1,3,1,2,1,0,0,1,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,1,L,3,1,4,10,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,1,R,2,1,3,10,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,2,L,2,1,3,10,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,2,R,2,1,3,10,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,3,L,2,1,3,5,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,3,R,1,1,2,10,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,4,L,2,1,3,10,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,4,R,1,2,2,1,0,0,1,1,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,5,L,2,1,3,10,1,0,1,0,0,Gravel Bar = 3.8 meters,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,5,R,2,1,4,1,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,6,L,1,3,2,10,0,1,0,1,0,Island = 1 meter,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,6,R,3,1,3,5,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,7,L,2,2,3,2,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,7,R,2,2,3,10,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,8,L,3,4,5,1,0,0,0,1,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,8,R,2,1,3,10,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,9,L,3,3,5,1,0,1,0,1,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,9,R,2,3,4,10,0,0,1,1,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,10,L,3,2,3,1,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,10,R,2,2,3,10,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,11,L,3,1,4,10,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM02,BUFFRMFish2010May26,main,11,R,2,1,4,10,1,0,1,0,0,Ended at Transect,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,1,L,1,2,2,10,1,1,1,0,0,,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,1,R,2,2,3,10,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,2,L,2,2,3,5,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,2,R,2,1,3,10,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,3,L,2,1,4,10,0,0,1,0,0,Grass is river cane,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,3,R,2,1,3,10,0,0,1,0,0,Grass is river cane,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,4,L,2,1,3,10,1,0,1,0,0,Gravel Bar = 7 meters,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,4,R,2,1,3,10,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,5,L,1,3,2,2,0,0,1,1,0,,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,5,R,2,1,4,8,1,1,0,0,0,Gravel Bar = 34 meters,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,6,L,2,2,4,2,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,6,R,2,1,4,8,1,0,1,0,0,Gravel Bar = 24 meters,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,7,L,2,3,5,2,0,1,0,1,0,,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,7,R,2,1,4,8,1,0,1,0,0,Gravel Bar = 13 meter - Grass is river cane,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,8,L,3,4,5,1,0,0,0,1,0,,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,8,R,1,1,2,8,1,0,1,0,0,grass is river cane - Gravel Bar 8 meters,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,9,L,3,4,5,1,0,0,0,1,0,,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,9,R,2,3,4,8,1,1,0,0,0,Gravel Bar = 21 meters,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,10,L,2,1,5,5,0,1,1,0,0,Grass is river cane,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,10,R,2,1,3,10,1,1,0,0,0,Gravel Bar = 18 meters,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,11,L,2,3,5,2,0,1,0,1,0,,12/3/2018
2010,BUFFRMFISHBM03,BUFFRMFish2010Jun01,main,11,R,2,2,3,10,1,1,0,0,0,Gravel Bar = 5 meters,12/3/2018
2010,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,1,L,1,1,1,10,1,1,0,0,0,Only Sampled half the reach due to GPS waypoint being off - Gravel Bar 33 meters,12/3/2018
2010,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,1,R,2,2,2,8,1,1,0,0,0,Gravel Bar 5 meters,12/3/2018
2010,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,2,L,1,2,2,10,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,2,R,3,1,5,5,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,3,L,1,1,2,10,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,3,R,2,1,3,8,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,4,L,2,2,4,8,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,4,R,2,2,4,10,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,5,L,2,1,4,8,1,0,1,0,0,Center bedrock coved in substrate 9,12/3/2018
2010,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,5,R,2,3,5,10,0,0,0,1,0,,12/3/2018
2010,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,6,L,2,1,3,5,1,0,1,0,0,Grass is river cane,12/3/2018
2010,BUFFRMFISHBM04,BUFFRMFish2010Jun03,main,6,R,2,1,4,8,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,1,L,1,2,2,10,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,1,R,2,1,4,10,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,2,L,1,2,2,10,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,2,R,2,1,4,8,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,3,L,2,2,3,10,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,3,R,2,1,4,8,1,0,1,0,0,Gravel Bar = 4 meters,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,4,L,1,1,2,10,0,1,1,0,0,,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,4,R,1,1,3,8,1,1,0,0,0,Gravel Bar = 7 meters,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,5,L,1,1,1,10,1,0,1,0,0,,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,5,R,2,1,5,8,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,6,L,1,2,2,10,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,6,R,2,1,4,2,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,7,L,1,1,2,10,1,0,1,0,0,Gravel Bar = 7 meters,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,7,R,2,1,5,1,1,1,0,0,0,,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,8,L,1,3,2,10,0,1,0,1,0,Gravel Bar = 29 meters,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,8,R,3,3,5,1,0,1,0,1,0,Bluff,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,9,L,1,3,1,10,0,1,0,1,0,Gravel Bar = 29 meters,12/3/2018
2010,BUFFRMFISHBM05,BUFFRMFish2010Jun02,main,9,R,3,2,5,1,1,1,0,0,0,Bluff,12/3/2018
