Season,LocationID,EventID,ChannelType,TransectNumber,SampleLocation,ChannelUnit,PoolForm,Width_m,Depth_cm,Velocity_ms,DomSubstrate,DomSubstrateMidpoint,Embeddedness,EmbeddednessMidpoint,CanopyCover,CanopyCoverMidpoint,Comment,DETimeStamp
2007,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,7,R,PO,L,4.2,11,0.02,24,10000,0,0,3,57.5,,12/3/2018
2007,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,8,L,RI,N/A,6.3,7,0.129999995,15,54.5,2,25,2,25,,12/3/2018
2007,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,8,M,RI,N/A,6.3,8,0.180000007,15,54.5,2,25,0,0,,12/3/2018
2007,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,8,R,RI,N/A,6.3,10,0,12,19.3,3,57.5,0,0,,12/3/2018
2007,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,9,L,RU,N/A,2.3,11,0.01,18,154,2,25,1,5,,12/3/2018
2007,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,9,M,RU,N/A,2.3,22,0.079999998,24,10000,0,0,1,5,,12/3/2018
2007,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,9,R,RU,N/A,2.3,12,0.07,24,10000,0,0,3,57.5,,12/3/2018
2007,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,10,L,RI,N/A,3.2,6,0.150000006,13,27.3,2,25,3,57.5,,12/3/2018
2007,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,10,M,RI,N/A,3.2,5,0.180000007,14,38.5,3,57.5,0,0,,12/3/2018
2007,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,10,R,RI,N/A,3.2,4,0.109999999,13,27.3,3,57.5,0,0,,12/3/2018
2007,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,11,L,RU,N/A,2.3,6,0.059999999,13,27.3,2,25,2,25,,12/3/2018
2007,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,11,M,RU,N/A,2.3,6,0.079999998,15,54.5,2,25,2,25,,12/3/2018
2007,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,11,R,RU,N/A,2.3,9,0.300000012,13,27.3,2,25,2,25,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,1,L,RRX,N/A,24,50,0.349999994,14,38.5,2,25,2,25,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,1,M,RRX,N/A,24,36,0.219999999,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,1,R,RRX,N/A,24,17,0.100000001,15,54.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,2,L,RRX,N/A,19,33,0.140000001,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,2,M,RRX,N/A,19,36,0.280000001,13,27.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,2,R,RRX,N/A,19,20,0.219999999,15,54.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,3,L,RRX,N/A,20,29,0.289999992,13,27.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,3,M,RRX,N/A,20,47,0.639999986,16,77,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,3,R,RRX,N/A,20,20,0.349999994,15,54.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,4,L,RU,N/A,22,30,0.100000001,16,77,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,4,M,RU,N/A,22,56,0.180000007,17,109,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,4,R,RU,N/A,22,49,0.109999999,17,109,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,5,L,GL,N/A,28,50,0.059999999,16,77,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,5,M,GL,N/A,28,86,0.07,18,154,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,5,R,GL,N/A,28,72,0.079999998,17,109,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,6,L,GL,N/A,36,71,0.01,16,77,2,25,1,5,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,6,M,GL,N/A,36,87,0.059999999,17,109,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,6,R,GL,N/A,36,52,0.039999999,14,38.5,2,25,2,25,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,7,L,PO,M,29,62,0.029999999,16,77,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,7,M,PO,M,29,176,0.050000001,20,309,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,7,R,PO,M,29,92,0.02,20,309,2,25,2,25,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,8,L,PO,M,28,96,0.02,18,154,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,8,M,PO,M,28,142,0.039999999,18,154,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,8,R,PO,M,28,98,0.090000004,21,437,2,25,3,57.5,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,9,L,PO,M,29,76,-0.01,18,154,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,9,M,PO,M,29,140,0.050000001,5,0.75,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,9,R,PO,M,29,154,0.050000001,18,154,2,25,1,5,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,10,L,PO,M,33,70,0.100000001,18,154,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,10,M,PO,M,33,103,0.050000001,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,main,10,R,PO,M,33,96,0.07,24,10000,0,0,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,side channel,1,L,PO,B,21,12,0.01,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,side channel,1,M,PO,B,21,26,0.029999999,11,13.65,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,side channel,1,R,PO,B,21,20,0.01,11,13.65,2,25,1,5,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,side channel,2,L,RI,N/A,11.3,22,0.01,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,side channel,2,M,RI,N/A,11.3,11,0.050000001,13,27.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,side channel,2,R,RI,N/A,11.3,11,0.180000007,13,27.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,side channel,3,L,RRX,N/A,3.2,9,0.189999998,15,54.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,side channel,3,M,RRX,N/A,3.2,12,0.129999995,15,54.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,side channel,3,R,RRX,N/A,3.2,9,0.129999995,13,27.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,side channel,4,L,RI,N/A,3.4,11,0.079999998,16,77,2,25,2,25,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,side channel,4,M,RI,N/A,3.4,10,0.01,15,54.5,2,25,2,25,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,side channel,4,R,RI,N/A,3.4,4,0.039999999,14,38.5,2,25,2,25,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,side channel,5,L,RI,N/A,4.2,4,0.02,15,54.5,2,25,2,25,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,side channel,5,M,RI,N/A,4.2,6,0.050000001,16,77,2,25,2,25,,12/3/2018
2008,BUFFRMFISHBM01,BUFFRMFish2008May20,side channel,5,R,RI,N/A,4.2,6,0.079999998,16,77,2,25,2,25,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,1,L,RI,N/A,46,22,0.920000017,11,13.65,2,25,1,5,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,1,M,RI,N/A,46,18,0.180000007,13,27.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,1,R,RI,N/A,46,52,0.129999995,14,38.5,2,25,2,25,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,2,L,GL,N/A,38,50,0.140000001,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,2,M,GL,N/A,38,60,0.129999995,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,2,R,GL,N/A,38,46,0.100000001,13,27.3,2,25,2,25,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,3,L,GL,N/A,35,36,0.100000001,11,13.65,3,57.5,1,5,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,3,M,GL,N/A,35,40,0.150000006,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,3,R,GL,N/A,35,91,0.129999995,14,38.5,2,25,1,5,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,4,L,GL,N/A,31,32,0.01,13,27.3,3,57.5,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,4,M,GL,N/A,31,108,0.100000001,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,4,R,GL,N/A,31,80,0.059999999,24,10000,0,0,1,5,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,5,L,PO,L,26,44,0.02,13,27.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,5,M,PO,L,26,115,0.090000004,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,5,R,PO,L,26,97,0.059999999,24,10000,0,0,1,5,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,6,L,PO,L,16,18,-0.02,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,6,M,PO,L,16,122,0.409999996,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,6,R,PO,L,16,128,0.119999997,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,7,L,PO,M,32,70,0.050000001,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,7,M,PO,M,32,184,0.109999999,13,27.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,7,R,PO,M,32,90,0.100000001,12,19.3,3,57.5,2,25,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,8,L,PO,M,26,186,0.029999999,20,309,1,5,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,8,M,PO,M,26,200,0.039999999,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,8,R,PO,M,26,140,0.050000001,1,0.031,4,87.5,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,9,L,PO,F,27,177,0.039999999,18,154,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,9,M,PO,F,27,154,0.07,8,4.85,3,57.5,1,5,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,9,R,PO,F,27,98,0.059999999,1,0.031,4,87.5,1,5,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,10,L,PO,F,24,200,0.01,16,77,2,25,1,5,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,10,M,PO,F,24,180,0.059999999,11,13.65,2,25,1,5,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,10,R,PO,F,24,68,0.02,1,0.031,4,87.5,2,25,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,11,L,RU,N/A,24,74,0.150000006,13,27.3,2,25,2,25,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,11,M,RU,N/A,24,76,0.119999997,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM02,BUFFRMFish2008May22,main,11,R,RU,N/A,24,28,0.050000001,13,27.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,backwater_main,1,L,PO,B,21,20,-0.01,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,backwater_main,1,M,PO,B,21,36,-0.01,13,27.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,backwater_main,1,R,PO,B,21,44,-0.01,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,backwater_main,2,L,PO,B,20,44,0,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,backwater_main,2,M,PO,B,20,56,0,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,backwater_main,2,R,PO,B,20,68,-0.02,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,backwater_main,3,L,PO,B,20,48,-0.01,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,backwater_main,3,M,PO,B,20,60,0.029999999,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,backwater_main,3,R,PO,B,20,70,0.029999999,13,27.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,1,L,RI,N/A,63,52,0.029999999,13,27.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,1,M,RI,N/A,63,30,0.720000029,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,1,R,RI,N/A,63,46,1.460000038,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,2,L,GL,N/A,53,122,0.289999992,17,109,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,2,M,GL,N/A,53,82,0.330000013,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,2,R,GL,N/A,53,72,0.439999998,12,19.3,3,57.5,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,3,L,PO,L,56,134,0.079999998,16,77,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,3,M,PO,L,56,98,0.389999986,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,3,R,PO,L,56,75,0.280000001,13,27.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,4,L,PO,L,52,166,0.059999999,,,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,4,M,PO,L,52,198,0.270000011,,,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,4,R,PO,L,52,112,0.270000011,15,54.5,2,25,3,57.5,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,5,L,PO,L,40,196,0.180000007,17,109,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,5,M,PO,L,40,168,0.449999988,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,5,R,PO,L,40,36,0.200000003,8,4.85,3,57.5,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,6,L,PO,F,30,184,0.319999993,24,10000,0,0,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,6,M,PO,F,30,120,0.430000007,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,6,R,PO,F,30,50,0.370000005,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,7,L,PO,F,49,160,0.400000006,22,768,1,5,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,7,M,PO,F,49,150,0.469999999,17,109,3,57.5,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,7,R,PO,F,49,66,0.209999993,12,19.3,3,57.5,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,8,L,PO,F,46,200,0.550000012,,,,,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,8,M,PO,F,46,190,0.25,2,0.0935,3,57.5,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,8,R,PO,F,46,40,0.01,2,0.0935,3,57.5,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,9,L,PO,F,39,200,0.300000012,22,768,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,9,M,PO,F,39,150,0.319999993,5,0.75,3,57.5,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,9,R,PO,F,39,110,-0.050000001,11,13.65,3,57.5,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,10,L,PO,L,38,198,0.289999992,5,0.75,3,57.5,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,10,M,PO,L,38,200,0.370000005,18,154,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,10,R,PO,L,38,88,-0.039999999,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,11,L,PO,F,40,140,0.200000003,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,11,M,PO,F,40,128,0.479999989,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,11,R,PO,F,40,64,0.409999996,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,1,L,RRX,N/A,59,38,0.980000019,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,1,M,RRX,N/A,59,74,1.139999986,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,1,R,RRX,N/A,59,26,0.059999999,10,9.65,2,25,4,87.5,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,2,L,RRX,N/A,59,62,0.670000017,15,54.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,2,M,RRX,N/A,59,78,0.930000007,16,77,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,2,R,RRX,N/A,59,11,0.100000001,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,3,L,RU,N/A,49,90,0.230000004,15,54.5,3,57.5,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,3,M,RU,N/A,49,116,0.430000007,17,109,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,3,R,RU,N/A,49,84,0.460000008,15,54.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,4,L,RU,N/A,56,104,0.219999999,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,4,M,RU,N/A,56,114,0.25,24,10000,0,0,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,4,R,RU,N/A,56,118,0.25999999,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,5,L,RU,N/A,54,80,0.370000005,13,27.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,5,M,RU,N/A,54,108,0.449999988,24,10000,0,0,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,5,R,RU,N/A,54,142,0.360000014,24,10000,0,0,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,6,L,RU,N/A,62,94,0.370000005,10,9.65,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,6,M,RU,N/A,62,123,0.219999999,24,10000,0,0,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,6,R,RU,N/A,62,123,0.360000014,16,77,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,7,L,RU,N/A,57,80,0.400000006,18,154,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,7,M,RU,N/A,57,94,0.439999998,24,10000,0,0,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,7,R,RU,N/A,57,80,0.540000021,24,10000,0,0,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,8,L,RU,N/A,56,122,0.289999992,24,10000,0,0,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,8,M,RU,N/A,56,110,0.479999989,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,8,R,RU,N/A,56,108,0.349999994,24,10000,0,0,1,5,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,9,L,PO,M,60,106,0.230000004,22,768,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,9,M,PO,M,60,158,0.170000002,22,768,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,9,R,PO,M,60,97,0.340000004,24,10000,0,0,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,10,L,PO,L,57,143,0.129999995,24,10000,0,0,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,10,M,PO,L,57,128,0.629999995,24,10000,0,0,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,10,R,PO,L,57,86,0.029999999,24,10000,0,0,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,11,L,PO,L,62,130,0.01,24,10000,0,0,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,11,M,PO,L,62,120,0.370000005,18,154,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,11,R,PO,L,62,92,0.620000005,24,10000,0,0,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,1,L,RU,N/A,42,44,0.379999995,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,1,M,RU,N/A,42,56,0.629999995,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,1,R,RU,N/A,42,100,0.870000005,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,2,L,RRX,N/A,56,68,1.220000029,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,2,M,RRX,N/A,56,40,0.970000029,15,54.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,2,R,RRX,N/A,56,44,1,12,19.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,3,L,RRX,N/A,58,92,0.899999976,15,54.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,3,M,RRX,N/A,58,53,0.360000014,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,3,R,RRX,N/A,58,36,0.330000013,11,13.65,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,4,L,PO,L,49,86,0.620000005,15,54.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,4,M,PO,L,49,16,0.360000014,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,4,R,PO,L,49,130,0.109999999,13,27.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,5,L,RRX,N/A,52,78,0.649999976,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,5,M,RRX,N/A,52,53,0.610000014,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,5,R,RRX,N/A,52,20,0.460000008,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,6,L,RU,N/A,45,20,0.25,14,38.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,6,M,RU,N/A,45,75,0.649999976,13,27.3,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,6,R,RU,N/A,45,80,0.519999981,15,54.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,7,L,PO,F,30,86,0.349999994,15,54.5,2,25,0,0,,12/3/2018
2008,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,7,M,PO,F,30,104,0.579999983,15,54.5,2,25,0,0,,12/3/2018
