Season,LocationID,EventID,SamplingGear,ChannelType,CommonName,ScientificName,FederalProtectionStatusCode,IMD_LevelOfProtection,TaxonCode,TaxaFishNumber,TotalLength_mm,Weight_g,AnomalyID,Vouchered,NumObs,BatchID,BatchWT_g,Comments,FlaggedData_YN,OpsReviewFlaggedData_Comment,DETimeStamp
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Black redhorse,Moxostoma duquesnei,NFP,NP,moxduq,15.00,110.00,13.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:13
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Black redhorse,Moxostoma duquesnei,NFP,NP,moxduq,16.00,126.00,18.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:13
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Black redhorse,Moxostoma duquesnei,NFP,NP,moxduq,17.00,101.00,9.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:13
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Black redhorse,Moxostoma duquesnei,NFP,NP,moxduq,18.00,102.00,10.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:13
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Black redhorse,Moxostoma duquesnei,NFP,NP,moxduq,19.00,108.00,12.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:13
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Black redhorse,Moxostoma duquesnei,NFP,NP,moxduq,20.00,92.00,9.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:13
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Black redhorse,Moxostoma duquesnei,NFP,NP,moxduq,21.00,,,N,-1.00,5.00,0.00,,,FALSE,,10/21/2015 12:14
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Bluntnose minnow,Pimephales notatus,NFP,NP,pimnot,1.00,70.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:22
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Bluntnose minnow,Pimephales notatus,NFP,NP,pimnot,2.00,60.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:23
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Bluntnose minnow,Pimephales notatus,NFP,NP,pimnot,3.00,74.00,,N,0.00,1.00,1.00,8.00,,FALSE,,10/21/2015 12:23
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,1.00,68.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:17
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,2.00,75.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:18
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,3.00,66.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:18
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,4.00,78.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:18
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,5.00,70.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:18
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,6.00,65.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:18
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,7.00,64.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:18
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,8.00,61.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:18
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,9.00,67.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:18
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,10.00,66.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:18
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,11.00,72.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:18
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,12.00,74.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:18
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,13.00,65.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:18
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,14.00,70.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:18
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,15.00,72.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:18
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,16.00,60.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:18
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,17.00,65.00,,N,0.00,1.00,1.00,43.00,,FALSE,,10/21/2015 12:19
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Duskystripe shiner,Luxilus pilsbryi,NFP,NP,luxpil,18.00,,,N,0.00,16.00,0.00,,,FALSE,,10/21/2015 12:19
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,1.00,372.00,506.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:11
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,2.00,366.00,469.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:11
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,3.00,354.00,484.00,L,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:11
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,4.00,370.00,579.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:11
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,5.00,332.00,354.00,L,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:11
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,6.00,354.00,496.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:12
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,7.00,348.00,425.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:12
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,8.00,351.00,529.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:12
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,9.00,350.00,470.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:12
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,10.00,106.00,15.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:12
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,11.00,99.00,12.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:12
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,12.00,98.00,10.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:12
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,13.00,97.00,10.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:12
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,14.00,86.00,7.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:12
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,15.00,89.00,8.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:12
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,16.00,95.00,9.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:12
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,17.00,109.00,11.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:12
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,18.00,90.00,7.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:12
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,19.00,,,N,-1.00,3.00,0.00,,,FALSE,,10/21/2015 12:12
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Golden redhorse,Moxostoma erythrurum,NFP,NP,moxery,20.00,100.00,10.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:12
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,1.00,222.00,36.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:08
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,2.00,101.00,18.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:09
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,3.00,155.00,30.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:09
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,4.00,97.00,25.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:09
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,5.00,134.00,49.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:09
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,6.00,124.00,38.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:09
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,7.00,110.00,25.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:09
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,8.00,105.00,21.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:09
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,9.00,121.00,32.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:09
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Green sunfish,Lepomis cyanellus,NFP,NP,lepcya,10.00,49.00,2.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:09
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,1.00,119.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:16
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,2.00,129.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:16
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,3.00,118.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:16
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,4.00,114.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:16
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,5.00,75.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:16
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,6.00,68.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:16
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,7.00,96.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:16
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,8.00,65.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:16
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,9.00,79.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:16
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,10.00,62.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:17
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Greenside darter,Etheostoma blennioides,NFP,NP,ethble,11.00,70.00,,N,0.00,1.00,1.00,96.00,,FALSE,,10/21/2015 12:17
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Largemouth bass,Micropterus salmoides,NFP,NP,micsal,1.00,204.00,105.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:14
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Largemouth bass,Micropterus salmoides,NFP,NP,micsal,2.00,100.00,14.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:15
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Logperch,Percina caprodes,NFP,NP,percap,1.00,129.00,18.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:15
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,1.00,223.00,38.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:09
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,2.00,105.00,23.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,3.00,71.00,7.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,4.00,83.00,14.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,5.00,111.00,28.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,6.00,85.00,15.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,7.00,72.00,8.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,8.00,95.00,16.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,9.00,95.00,17.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,10.00,97.00,19.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,11.00,100.00,18.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,12.00,100.00,21.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,13.00,142.00,78.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,14.00,99.00,22.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,15.00,90.00,15.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,16.00,85.00,14.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,17.00,79.00,12.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,18.00,102.00,,N,0.00,1.00,0.00,,no weight,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,19.00,102.00,15.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,20.00,79.00,9.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:10
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,21.00,116.00,33.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:16
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longear sunfish,Lepomis megalotis,NFP,NP,lepmeg,22.00,,,N,0.00,66.00,0.00,,,FALSE,,10/21/2015 12:16
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Longnose gar,Lepisosteus osseus,NFP,NP,leposs,1.00,638.00,495.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:15
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Northern hog sucker,Hypentelium nigricans,NFP,NP,hypnig,1.00,310.00,328.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Northern hog sucker,Hypentelium nigricans,NFP,NP,hypnig,2.00,321.00,330.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Northern hog sucker,Hypentelium nigricans,NFP,NP,hypnig,3.00,131.00,20.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Northern hog sucker,Hypentelium nigricans,NFP,NP,hypnig,4.00,150.00,35.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:08
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Northern hog sucker,Hypentelium nigricans,NFP,NP,hypnig,5.00,97.00,9.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:08
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Northern hog sucker,Hypentelium nigricans,NFP,NP,hypnig,6.00,97.00,9.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:08
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Northern hog sucker,Hypentelium nigricans,NFP,NP,hypnig,7.00,91.00,7.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:08
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Northern hog sucker,Hypentelium nigricans,NFP,NP,hypnig,8.00,79.00,5.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:08
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Northern hog sucker,Hypentelium nigricans,NFP,NP,hypnig,9.00,90.00,7.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:08
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Northern hog sucker,Hypentelium nigricans,NFP,NP,hypnig,10.00,97.00,9.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:08
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Ozark bass,Ambloplites constellatus,NFP,NP,ambcon,1.00,225.00,206.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:06
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Ozark bass,Ambloplites constellatus,NFP,NP,ambcon,2.00,230.00,250.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:06
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Ozark bass,Ambloplites constellatus,NFP,NP,ambcon,3.00,215.00,196.00,L,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:06
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Ozark bass,Ambloplites constellatus,NFP,NP,ambcon,4.00,95.00,16.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Ozark bass,Ambloplites constellatus,NFP,NP,ambcon,5.00,150.00,64.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Ozark bass,Ambloplites constellatus,NFP,NP,ambcon,6.00,141.00,69.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Ozark bass,Ambloplites constellatus,NFP,NP,ambcon,7.00,171.00,102.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Ozark bass,Ambloplites constellatus,NFP,NP,ambcon,8.00,145.00,53.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Ozark bass,Ambloplites constellatus,NFP,NP,ambcon,9.00,160.00,73.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Ozark bass,Ambloplites constellatus,NFP,NP,ambcon,10.00,118.00,35.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Ozark chub,Erimystax harryi,NFP,NP,erihar,1.00,101.00,,N,0.00,1.00,1.00,,,FALSE,,10/21/2015 12:21
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Ozark chub,Erimystax harryi,NFP,NP,erihar,2.00,121.00,,N,0.00,1.00,1.00,19.00,,FALSE,,10/21/2015 12:22
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Ozark minnow,Notropis nubilus,NFP,NP,notnub,1.00,,,N,0.00,38.00,0.00,,,FALSE,,10/21/2015 12:26
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Rainbow darter,Etheostoma caeruleum,NFP,NP,ethcae,1.00,,,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:26
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Smallmouth bass,Micropterus dolomieu,NFP,NP,micdol,1.00,369.00,630.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:04
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Boat,main,Smallmouth bass,Micropterus dolomieu,NFP,NP,micdol,2.00,231.00,142.00,N,0.00,1.00,0.00,,,FALSE,,10/21/2015 12:05
